run_group,config_id,config_path,paper_id,paper_name,paper_type,wrapper_path,wrapper_status,selected_for_run,run_priority,timeout_sec,expected_activation,notes
ready_candidates,baseline_off,configs/hrl-repro/SM7_QV100_mascar_baseline_off,bfs,bfs,M,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_bfs_w5c.sh,ready,1,1,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated graph increases active BFS threads but keeps smoke bounded
ready_candidates,m2_owner_sched,configs/hrl-repro/SM7_QV100_mascar_m2_owner_sched_on,bfs,bfs,M,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_bfs_w5c.sh,ready,1,1,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated graph increases active BFS threads but keeps smoke bounded
ready_candidates,m3_hitonly_nack,configs/hrl-repro/SM7_QV100_mascar_m3_hitonly_nack_on,bfs,bfs,M,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_bfs_w5c.sh,ready,1,1,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated graph increases active BFS threads but keeps smoke bounded
ready_candidates,m4_reexec_load,configs/hrl-repro/SM7_QV100_mascar_m4_reexec_load_on,bfs,bfs,M,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_bfs_w5c.sh,ready,1,1,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated graph increases active BFS threads but keeps smoke bounded
ready_candidates,baseline_off,configs/hrl-repro/SM7_QV100_mascar_baseline_off,spmv,spmv,M,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_spmv_w5c.sh,ready,1,1,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated sparse matrix keeps repeated irregular memory work smoke bounded
ready_candidates,m2_owner_sched,configs/hrl-repro/SM7_QV100_mascar_m2_owner_sched_on,spmv,spmv,M,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_spmv_w5c.sh,ready,1,1,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated sparse matrix keeps repeated irregular memory work smoke bounded
ready_candidates,m3_hitonly_nack,configs/hrl-repro/SM7_QV100_mascar_m3_hitonly_nack_on,spmv,spmv,M,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_spmv_w5c.sh,ready,1,1,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated sparse matrix keeps repeated irregular memory work smoke bounded
ready_candidates,m4_reexec_load,configs/hrl-repro/SM7_QV100_mascar_m4_reexec_load_on,spmv,spmv,M,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_spmv_w5c.sh,ready,1,1,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated sparse matrix keeps repeated irregular memory work smoke bounded
ready_candidates,baseline_off,configs/hrl-repro/SM7_QV100_mascar_baseline_off,mri_q,mri-q,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_mri_q_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated binary increases K and X values versus tiny input
ready_candidates,m2_owner_sched,configs/hrl-repro/SM7_QV100_mascar_m2_owner_sched_on,mri_q,mri-q,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_mri_q_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated binary increases K and X values versus tiny input
ready_candidates,m3_hitonly_nack,configs/hrl-repro/SM7_QV100_mascar_m3_hitonly_nack_on,mri_q,mri-q,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_mri_q_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated binary increases K and X values versus tiny input
ready_candidates,m4_reexec_load,configs/hrl-repro/SM7_QV100_mascar_m4_reexec_load_on,mri_q,mri-q,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_mri_q_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated binary increases K and X values versus tiny input
ready_candidates,baseline_off,configs/hrl-repro/SM7_QV100_mascar_baseline_off,pathfinder,pathfinder,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_pathfinder_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 direct parameters increase grid size but stay smoke bounded
ready_candidates,m2_owner_sched,configs/hrl-repro/SM7_QV100_mascar_m2_owner_sched_on,pathfinder,pathfinder,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_pathfinder_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 direct parameters increase grid size but stay smoke bounded
ready_candidates,m3_hitonly_nack,configs/hrl-repro/SM7_QV100_mascar_m3_hitonly_nack_on,pathfinder,pathfinder,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_pathfinder_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 direct parameters increase grid size but stay smoke bounded
ready_candidates,m4_reexec_load,configs/hrl-repro/SM7_QV100_mascar_m4_reexec_load_on,pathfinder,pathfinder,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_pathfinder_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 direct parameters increase grid size but stay smoke bounded
ready_candidates,baseline_off,configs/hrl-repro/SM7_QV100_mascar_baseline_off,sgemm,sgemm,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_sgemm_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated matrices increase active blocks but remain smoke-sized
ready_candidates,m2_owner_sched,configs/hrl-repro/SM7_QV100_mascar_m2_owner_sched_on,sgemm,sgemm,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_sgemm_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated matrices increase active blocks but remain smoke-sized
ready_candidates,m3_hitonly_nack,configs/hrl-repro/SM7_QV100_mascar_m3_hitonly_nack_on,sgemm,sgemm,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_sgemm_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated matrices increase active blocks but remain smoke-sized
ready_candidates,m4_reexec_load,configs/hrl-repro/SM7_QV100_mascar_m4_reexec_load_on,sgemm,sgemm,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_sgemm_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated matrices increase active blocks but remain smoke-sized
ready_candidates,baseline_off,configs/hrl-repro/SM7_QV100_mascar_baseline_off,stencil,stencil,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_stencil_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated grid increases memory footprint and iterations
ready_candidates,m2_owner_sched,configs/hrl-repro/SM7_QV100_mascar_m2_owner_sched_on,stencil,stencil,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_stencil_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated grid increases memory footprint and iterations
ready_candidates,m3_hitonly_nack,configs/hrl-repro/SM7_QV100_mascar_m3_hitonly_nack_on,stencil,stencil,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_stencil_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated grid increases memory footprint and iterations
ready_candidates,m4_reexec_load,configs/hrl-repro/SM7_QV100_mascar_m4_reexec_load_on,stencil,stencil,C,experiments/paper-mascar/workloads/matrix/W5C/wrappers/run_stencil_w5c.sh,ready,1,2,300,none_seen_current_inputs,W5C candidate input; strict activation flags were zero. W5C iter2 generated grid increases memory footprint and iterations
