run_id,config_id,config_path,paper_id,paper_name,paper_type,wrapper_path,wrapper_status,run_dir,timeout_sec,exit_code,timeout,result_status_prelim,start_iso,end_iso,elapsed_sec,notes
"baseline_off__rodinia_bplustree","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_bplustree","rodinia_bplustree","rodinia","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/generated_wrappers/rodinia_bplustree.sh","placeholder_unavailable","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/runs/baseline_off/rodinia_bplustree","1800","0","0","completed_exit0","2026-06-05T15:42:18+08:00","2026-06-05T15:42:18+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_backprop","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_backprop","rodinia_backprop","rodinia","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/generated_wrappers/rodinia_backprop.sh","ready","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/runs/baseline_off/rodinia_backprop","1800","0","0","completed_exit0","2026-06-05T15:42:18+08:00","2026-06-05T15:42:18+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_bfs","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_bfs","rodinia_bfs","rodinia","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/generated_wrappers/rodinia_bfs.sh","ready","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/runs/baseline_off/rodinia_bfs","1800","0","0","completed_exit0","2026-06-05T15:42:18+08:00","2026-06-05T15:42:18+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_cfd","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_cfd","rodinia_cfd","rodinia","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/generated_wrappers/rodinia_cfd.sh","placeholder_unavailable","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/runs/baseline_off/rodinia_cfd","1800","0","0","completed_exit0","2026-06-05T15:42:18+08:00","2026-06-05T15:42:18+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_dwt2d","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_dwt2d","rodinia_dwt2d","rodinia","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/generated_wrappers/rodinia_dwt2d.sh","placeholder_unavailable","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/runs/baseline_off/rodinia_dwt2d","1800","0","0","completed_exit0","2026-06-05T15:42:18+08:00","2026-06-05T15:42:18+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_gaussian","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_gaussian","rodinia_gaussian","rodinia","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/generated_wrappers/rodinia_gaussian.sh","placeholder_unavailable","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/runs/baseline_off/rodinia_gaussian","900","0","0","completed_exit0","2026-06-05T15:42:18+08:00","2026-06-05T15:42:18+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_heartwall","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_heartwall","rodinia_heartwall","rodinia","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/generated_wrappers/rodinia_heartwall.sh","placeholder_unavailable","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/runs/baseline_off/rodinia_heartwall","1800","0","0","completed_exit0","2026-06-05T15:42:18+08:00","2026-06-05T15:42:18+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_hotspot","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_hotspot","rodinia_hotspot","rodinia","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/generated_wrappers/rodinia_hotspot.sh","ready","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/runs/baseline_off/rodinia_hotspot","1800","0","0","completed_exit0","2026-06-05T15:42:18+08:00","2026-06-05T15:42:18+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_hotspot3D","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_hotspot3D","rodinia_hotspot3D","rodinia","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/generated_wrappers/rodinia_hotspot3D.sh","placeholder_unavailable","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/runs/baseline_off/rodinia_hotspot3D","1800","0","0","completed_exit0","2026-06-05T15:42:18+08:00","2026-06-05T15:42:18+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_huffman","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_huffman","rodinia_huffman","rodinia","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/generated_wrappers/rodinia_huffman.sh","placeholder_unavailable","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/runs/baseline_off/rodinia_huffman","1800","0","0","completed_exit0","2026-06-05T15:42:18+08:00","2026-06-05T15:42:18+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_hybridsort","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_hybridsort","rodinia_hybridsort","rodinia","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/generated_wrappers/rodinia_hybridsort.sh","placeholder_unavailable","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/runs/baseline_off/rodinia_hybridsort","1800","0","0","completed_exit0","2026-06-05T15:42:18+08:00","2026-06-05T15:42:18+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_kmeans","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_kmeans","rodinia_kmeans","rodinia","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/generated_wrappers/rodinia_kmeans.sh","ready","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/runs/baseline_off/rodinia_kmeans","1800","0","0","completed_exit0","2026-06-05T15:42:18+08:00","2026-06-05T15:42:18+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_lavaMD","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_lavaMD","rodinia_lavaMD","rodinia","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/generated_wrappers/rodinia_lavaMD.sh","placeholder_unavailable","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/runs/baseline_off/rodinia_lavaMD","1800","0","0","completed_exit0","2026-06-05T15:42:18+08:00","2026-06-05T15:42:18+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_leukocyte","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_leukocyte","rodinia_leukocyte","rodinia","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/generated_wrappers/rodinia_leukocyte.sh","placeholder_unavailable","/workspace/repos/gpgpu-sim_distribution/experiments/suites/results/W20/run_dryrun_all_20260605_154218/runs/baseline_off/rodinia_leukocyte","1800","0","0","completed_exit0","2026-06-05T15:42:18+08:00","2026-06-05T15:42:18+08:00","0","W18 phase mapping retained as background only; not modified by W19"
